CruiseID,Haul,SpecNumber,Area,Stratum,Substratum,Date,Year,Month,EQLatDD,EQLongDD,AvgBtmDep,Sex,MatCode,Length,Length.cm,Weight,Age,EstWtFormFromEtoh,Stage1-3,Stage4,Stage5,Stage6,Stage7,Stage8,Stage9,POF,old POF,new POF,AtrYlkd,AtrUnYlkd,AtrHyd,Mature,tblMatOocyteStages_MatStage,AdvOocyteStage,OvarySubWt,OvaryWt,Expr4,WedgeWt,PropAtretic,AtreticCount,OocStag4PlusCount,PropStag4,OocStag4Est,OocStag5PlusEst,PropHydrated,HydratedCount,FecStag4Plus,FecStag5Plus,FecStag4,Atresia,FecBatch,AtresiaFec,WtGonForm,tblMatFecundity_MatStage,MaleColor,EQSurTemp,BTavg,BDavg
MS201401,27,117,Buldir West,4,,6/1/2014,2014,6,52.4565,175.6135,121.17,2,2,400,40,650,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,3.9301,3.895562667,115.0313778
MS201401,27,118,Buldir West,4,,6/1/2014,2014,6,52.4565,175.6135,121.17,2,2,360,36,506,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,3.9301,3.895562667,115.0313778
MS201401,27,119,Buldir West,4,,6/1/2014,2014,6,52.4565,175.6135,121.17,2,2,400,40,655,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,3.9301,3.895562667,115.0313778
MS201401,27,120,Buldir West,4,,6/1/2014,2014,6,52.4565,175.6135,121.17,2,,380,38,460,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,3.9301,3.895562667,115.0313778
MS201401,28,121,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,2,2,400,40,626,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.0053,3.88699558,115.0158287
MS201401,28,122,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,2,2,380,38,556,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,5.0053,3.88699558,115.0158287
MS201401,28,123,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,1,2,390,39,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0053,3.88699558,115.0158287
MS201401,28,124,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,1,2,390,39,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0053,3.88699558,115.0158287
MS201401,28,125,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,1,2,370,37,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0053,3.88699558,115.0158287
MS201401,28,126,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,1,1,370,37,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0053,3.88699558,115.0158287
MS201401,28,127,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,2,2,380,38,575,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.0053,3.88699558,115.0158287
MS201401,28,128,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,2,2,380,38,530,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,5.0053,3.88699558,115.0158287
MS201401,28,129,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,1,2,360,36,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.0053,3.88699558,115.0158287
MS201401,28,130,Buldir West,4,,6/1/2014,2014,6,52.45766667,175.614,122.5,2,2,370,37,567,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,5.0053,3.88699558,115.0158287
MS201401,29,131,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,2,2,390,39,752,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4705,3.492299222,93.84173152
MS201401,29,132,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,2,2,390,39,682,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4705,3.492299222,93.84173152
MS201401,29,133,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,2,2,400,40,696,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4705,3.492299222,93.84173152
MS201401,29,134,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,1,1,350,35,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4705,3.492299222,93.84173152
MS201401,29,135,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,1,1,370,37,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4705,3.492299222,93.84173152
MS201401,29,136,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,2,2,380,38,672,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4705,3.492299222,93.84173152
MS201401,29,137,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,2,2,350,35,570,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4705,3.492299222,93.84173152
MS201401,29,138,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,1,2,390,39,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.4705,3.492299222,93.84173152
MS201401,29,139,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,1,2,340,34,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4705,3.492299222,93.84173152
MS201401,29,140,Agattu,1,,6/4/2014,2014,6,52.2015,173.8381667,96,1,1,390,39,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4705,3.492299222,93.84173152
MS201401,32,141,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,2,2,380,38,674,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4001,3.537796694,92.06830579
MS201401,32,142,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,1,2,350,35,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4001,3.537796694,92.06830579
MS201401,32,143,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,2,2,390,39,680,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4001,3.537796694,92.06830579
MS201401,32,144,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,2,2,390,39,670,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4001,3.537796694,92.06830579
MS201401,32,145,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,2,2,390,39,740,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,5.4001,3.537796694,92.06830579
MS201401,32,146,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,1,2,380,38,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.4001,3.537796694,92.06830579
MS201401,32,147,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,1,1,380,38,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4001,3.537796694,92.06830579
MS201401,32,148,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,2,2,400,40,748,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Developing,,,,,,,,,,,,,,,,,,,,,,,5.4001,3.537796694,92.06830579
MS201401,32,149,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,1,3,370,37,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.4001,3.537796694,92.06830579
MS201401,32,150,Agattu,1,,6/4/2014,2014,6,52.20533333,173.8723333,95.8,1,1,370,37,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.4001,3.537796694,92.06830579
MS201401,36,151,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,1,2,380,38,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7,3.0706,101.6
MS201401,36,152,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,2,2,380,38,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,3.0706,101.6
MS201401,36,153,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,2,2,380,38,556,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,4.7,3.0706,101.6
MS201401,36,154,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,2,2,390,39,616,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,4.7,3.0706,101.6
MS201401,36,155,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,2,2,400,40,636,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.7,3.0706,101.6
MS201401,36,156,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,2,2,390,39,628,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,4.7,3.0706,101.6
MS201401,36,157,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,1,3,400,40,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.7,3.0706,101.6
MS201401,36,158,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,1,1,370,37,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7,3.0706,101.6
MS201401,36,159,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,1,1,350,35,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7,3.0706,101.6
MS201401,36,160,Agattu,2,,6/5/2014,2014,6,52.35216667,173.9425,101.6,1,1,390,39,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7,3.0706,101.6
MS201401,38,161,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,2,2,390,39,676,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,4.67,3.103969697,105.8
MS201401,38,162,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,2,2,390,39,724,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.67,3.103969697,105.8
MS201401,38,163,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,1,1,370,37,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.67,3.103969697,105.8
MS201401,38,164,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,1,1,370,37,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.67,3.103969697,105.8
MS201401,38,165,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,2,2,370,37,590,,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,Early Hydration,,,,,,,,,,,,,,,,,,,,,,,4.67,3.103969697,105.8
MS201401,38,166,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,1,1,350,35,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.67,3.103969697,105.8
MS201401,38,167,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,1,1,330,33,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.67,3.103969697,105.8
MS201401,38,168,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,1,1,380,38,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.67,3.103969697,105.8
MS201401,38,169,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,2,2,370,37,572,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.67,3.103969697,105.8
MS201401,38,170,Agattu,2,,6/5/2014,2014,6,52.35416667,173.9438333,105.8,2,,370,37,544,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.67,3.103969697,105.8
MS201401,39,171,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,1,2,360,36,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.64,2.731,117.3
MS201401,39,172,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,1,2,370,37,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.64,2.731,117.3
MS201401,39,173,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,2,2,420,42,732,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.64,2.731,117.3
MS201401,39,174,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,1,2,390,39,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.64,2.731,117.3
MS201401,39,175,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,1,2,400,40,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.64,2.731,117.3
MS201401,39,176,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,1,2,370,37,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.64,2.731,117.3
MS201401,39,177,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,2,2,390,39,654,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.64,2.731,117.3
MS201401,39,178,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,2,2,390,39,638,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64,2.731,117.3
MS201401,39,179,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,2,2,420,42,820,,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.64,2.731,117.3
MS201401,39,180,Ingenstrom Rock,1,,6/6/2014,2014,6,52.63866667,174.6538333,117.3,2,2,400,40,562,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,4.64,2.731,117.3
MS201401,40,181,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,1,2,390,39,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.66,2.959428571,116
MS201401,40,182,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,1,2,380,38,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.66,2.959428571,116
MS201401,40,183,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,1,3,370,37,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.66,2.959428571,116
MS201401,40,184,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,2,2,360,36,588,,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.66,2.959428571,116
MS201401,40,185,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,1,1,370,37,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.66,2.959428571,116
MS201401,40,186,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,1,3,380,38,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.66,2.959428571,116
MS201401,40,187,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,2,2,400,40,652,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Vitellogenesis,,,,,,,,,,,,,,,,,,,,,,,4.66,2.959428571,116
MS201401,40,188,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,2,2,360,36,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,2.959428571,116
MS201401,40,189,Ingenstrom Rock,1,,6/6/2014,2014,6,52.61816667,174.6998333,116,2,2,390,39,708,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66,2.959428571,116
MS201401,43,190,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,2,2,390,39,638,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,3.650230769,126.65
MS201401,43,191,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,2,2,410,41,708,,0,1,1,0,0,0,0,0,0,1,0,1,2,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,4.61,3.650230769,126.65
MS201401,43,192,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,1,1,380,38,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.61,3.650230769,126.65
MS201401,43,193,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,2,2,390,39,602,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,4.61,3.650230769,126.65
MS201401,43,194,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,1,1,410,41,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.61,3.650230769,126.65
MS201401,43,195,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,1,2,410,41,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.61,3.650230769,126.65
MS201401,43,196,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,1,1,380,38,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,3.650230769,126.65
MS201401,43,197,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,1,2,370,37,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.61,3.650230769,126.65
MS201401,43,198,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,2,2,380,38,596,,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,Developing,,,,,,,,,,,,,,,,,,,,,,,4.61,3.650230769,126.65
MS201401,43,199,Buldir West,3,,6/7/2014,2014,6,52.44033333,175.7323333,126.65,2,2,380,38,618,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Developing,,,,,,,,,,,,,,,,,,,,,,,4.61,3.650230769,126.65
PE200201,5,1,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,45,45,1008,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,2,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,44,44,924,10,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,developing,4,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,3,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,43,43,1048,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,4,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,42,42,838,7,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,4,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,5,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,38,38,734,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,6,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,38,38,768,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,7,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,42,42,794,5,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,developing,4,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,8,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,47,47,914,10,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,developing,4,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,9,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,,,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,10,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,38,38,808,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,11,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,43,43,897,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,12,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,35,35,578,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,13,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,38,38,726,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,early hydration,6,,,,0.3817,,,975,0.127939539,124.7410504,850.2589496,,,45831.13047,39967.51677,5863.613697,0,0,,,early hydration,,5.6,3.680405405,131.0376126
PE200201,5,14,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,39,39,706,4,,1,1,1,1,1,0,0,0,0,0,1,0,0,1,early hydration,,7,,,0.4147,,,900,0.169366653,152.4299881,747.5700119,,,44381.69761,36864.91802,7516.779597,0,0,,,early hydration,,5.6,3.680405405,131.0376126
PE200201,5,15,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,35,35,622,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,16,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,,,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,17,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,1,,37,37,730,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,5,18,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,38,38,694,4,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,vitellogenesis,5,,,,0.3889,,,1168,0.220918972,258.0333588,909.9666412,,,40592.5801,31624.90905,8967.671048,0,0,,,vitellogenesis,,5.6,3.680405405,131.0376126
PE200201,5,19,Seguam,2,,6/14/2002,2002,6,52.1575,-172.8246667,135,2,,42,42,878,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,3.680405405,131.0376126
PE200201,6,20,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,1,,34,34,532,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,21,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,1,,41,41,1150,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,22,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,1,,37,37,578,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,23,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,1,,39,39,846,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,24,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,2,,37,37,606,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,4,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,25,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,1,,38,38,860,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,26,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,2,,37,37,654,4,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,vitellogenesis,5,,,,0.3387,,,991,0.220918972,218.9307008,772.0692992,,,39755.86537,30973.04048,8782.82489,0,0,,,vitellogenesis,,4,3.486885246,112.0863388
PE200201,6,27,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,2,,43,43,788,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,unknown,4,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,28,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,2,,41,41,836,5,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,developing,4,,,,,,,,,,,,,,,,,,,,,,4,3.486885246,112.0863388
PE200201,6,29,Seguam,2,,6/15/2002,2002,6,52.12766667,-172.7753333,119,2,,36,36,654,4,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,early hydration,,7,,,0.4629,,,740,0.149578447,110.6880505,629.3119495,,,47383.33981,40295.81345,7087.526368,0,0,,,early hydration,,4,3.486885246,112.0863388
PE200201,7,30,Seguam,2,,6/15/2002,2002,6,52.13566667,-172.671,0,2,,37,37,598,4,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,vitellogenesis,5,,,,0.3535,,,1298,0.313396681,406.7888914,891.2111086,,,37182.28402,25529.47963,11652.80439,0,0,,,vitellogenesis,,4.1,3.918835979,131.373545
